experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0076,0.0001,0.3,32,7,1.0,1.0,1.0,0.0,5,300,50,scaffold,70.3136,,62.7693,,95,True,2025-11-18 18:09:52,0.6675,0.5971,0.7477,1.0000,0.0000,0.6566,0.5653,0.7223,1.0000,0.0000
exp_0081,0.001,0.3,512,3,1.0,0.1,1.0,0.0,5,300,50,scaffold,76.7852,,72.7439,,111,True,2025-11-18 18:10:42,0.7743,0.5971,0.7477,1.0000,0.0000,0.7981,0.5653,0.7223,1.0000,0.0000
exp_0082,0.001,0.1,512,5,0.01,0.1,0.1,1e-05,5,300,50,scaffold,77.4635,,71.8480,,74,True,2025-11-18 18:12:02,0.7778,0.5978,0.7481,1.0000,0.0017,0.7617,0.5653,0.7223,1.0000,0.0000
exp_0077,1e-05,0.3,512,3,1.0,1.0,0.1,0.0,5,300,50,scaffold,70.9369,,71.2469,,500,False,2025-11-18 18:12:28,0.7730,0.6122,0.7542,0.9966,0.0426,0.7393,0.5736,0.7257,0.9976,0.0222
exp_0084,0.001,0.0,512,5,0.01,0.1,1.0,1e-05,5,300,50,scaffold,76.4013,,71.9938,,70,True,2025-11-18 18:14:03,0.7723,0.5985,0.7482,0.9989,0.0051,0.7584,0.5681,0.7236,1.0000,0.0063
exp_0085,0.001,0.1,512,3,0.01,0.1,0.1,1e-05,5,300,50,scaffold,73.3307,,68.1134,,62,True,2025-11-18 18:14:13,0.7326,0.5971,0.7477,1.0000,0.0000,0.7120,0.5653,0.7223,1.0000,0.0000
exp_0080,0.001,0.3,512,7,0.01,1.0,0.1,0.0,5,300,50,scaffold,79.4658,,77.5756,,500,False,2025-11-18 18:17:16,0.8172,0.5971,0.7477,1.0000,0.0000,0.8108,0.5653,0.7223,1.0000,0.0000
exp_0087,0.001,0.1,32,5,0.1,0.1,1.0,0.0,5,300,50,scaffold,73.0928,,52.9601,,90,True,2025-11-18 18:24:56,0.6138,0.5971,0.7477,1.0000,0.0000,0.6190,0.5653,0.7223,1.0000,0.0000
exp_0086,1e-05,0.1,512,3,1.0,1.0,1.0,0.0001,5,300,50,scaffold,63.5398,,64.5717,,500,False,2025-11-18 18:27:42,0.7133,0.6060,0.7519,1.0000,0.0221,0.6660,0.5653,0.7223,1.0000,0.0000
exp_0083,1e-05,0.1,32,7,0.1,0.01,1.0,0.0001,5,300,50,scaffold,63.9729,,65.4978,,169,True,2025-11-18 18:30:56,0.7099,0.5971,0.7477,1.0000,0.0000,0.6485,0.5653,0.7223,1.0000,0.0000
