experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,train_metric,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,train_auprc,train_accuracy,train_f1,train_sensitivity,train_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,features
optuna_trial_6_seed_2,0.0001128364308651496,0.4,64,6,0.030772959551490554,0.002702085680247295,0.5986375080355713,1.051869907440752e-05,7,300,50,scaffold,100.0000,98.7234,,98.8899,,176,True,2025-11-26 03:04:58,1.0000,0.9975,0.9986,0.9972,1.0000,0.9935,0.9123,0.9451,0.9149,0.9000,0.9974,0.9487,0.9681,0.9681,0.8696,basic+phys
optuna_trial_10_seed_1,0.007967325146445884,0.2,256,3,0.23897908190128225,0.014887031729838088,0.050980378312970226,9.886052677384252e-05,7,300,50,scaffold,100.0000,99.6296,,92.9907,,121,True,2025-11-26 03:05:07,1.0000,1.0000,1.0000,1.0000,1.0000,0.9846,0.8772,0.9231,0.9333,0.6667,0.9924,0.9402,0.9671,0.9626,0.7000,basic
optuna_trial_10_seed_2,0.007967325146445884,0.2,256,3,0.23897908190128225,0.014887031729838088,0.050980378312970226,9.886052677384252e-05,7,300,50,scaffold,100.0000,97.6596,,98.0111,,91,True,2025-11-26 03:07:00,1.0000,1.0000,1.0000,1.0000,1.0000,0.9938,0.9123,0.9438,0.8936,1.0000,0.9951,0.9487,0.9684,0.9787,0.8261,basic
optuna_trial_10_seed_3,0.007967325146445884,0.2,256,3,0.23897908190128225,0.014887031729838088,0.050980378312970226,9.886052677384252e-05,7,300,50,scaffold,99.9665,98.2143,,97.9424,,76,True,2025-11-26 03:08:34,0.9999,0.9975,0.9985,0.9971,1.0000,0.9908,0.9474,0.9691,0.9592,0.8750,0.9983,0.9402,0.9671,0.9537,0.7778,basic
optuna_trial_6_seed_3,0.0001128364308651496,0.4,64,6,0.030772959551490554,0.002702085680247295,0.5986375080355713,1.051869907440752e-05,7,300,50,scaffold,100.0000,96.6837,,97.6337,,180,True,2025-11-26 03:09:34,1.0000,0.9926,0.9956,0.9913,1.0000,0.9582,0.9649,0.9796,0.9796,0.8750,0.9980,0.9316,0.9623,0.9444,0.7778,basic+phys
optuna_trial_10_seed_4,0.007967325146445884,0.2,256,3,0.23897908190128225,0.014887031729838088,0.050980378312970226,9.886052677384252e-05,7,300,50,scaffold,100.0000,88.4146,,92.3016,,68,True,2025-11-26 03:09:59,1.0000,1.0000,1.0000,1.0000,1.0000,0.9373,0.8596,0.9048,0.9268,0.6875,0.9904,0.9145,0.9515,0.9333,0.7500,basic
optuna_trial_6_seed_4,0.0001128364308651496,0.4,64,6,0.030772959551490554,0.002702085680247295,0.5986375080355713,1.051869907440752e-05,7,300,50,scaffold,100.0000,90.2439,,92.7778,,62,True,2025-11-26 03:11:08,1.0000,0.9950,0.9972,0.9944,1.0000,0.9183,0.8246,0.8780,0.8780,0.6875,0.9914,0.8889,0.9353,0.8952,0.8333,basic+phys
optuna_trial_11_seed_0,0.009762706878152868,0.2,256,3,0.3210837868133243,0.01618508881605792,0.04497692185366169,9.8868410036029e-05,7,300,50,scaffold,100.0000,95.8333,,99.3651,,75,True,2025-11-26 03:11:31,1.0000,1.0000,1.0000,1.0000,1.0000,0.9644,0.8421,0.9053,0.8958,0.5556,0.9993,0.9744,0.9859,1.0000,0.7500,basic
optuna_trial_11_seed_1,0.009762706878152868,0.2,256,3,0.3210837868133243,0.01618508881605792,0.04497692185366169,9.8868410036029e-05,7,300,50,scaffold,100.0000,99.6296,,84.8598,,81,True,2025-11-26 03:13:11,1.0000,1.0000,1.0000,1.0000,1.0000,0.9955,0.9298,0.9556,0.9556,0.8333,0.9794,0.9231,0.9577,0.9533,0.6000,basic
optuna_trial_11_seed_2,0.009762706878152868,0.2,256,3,0.3210837868133243,0.01618508881605792,0.04497692185366169,9.8868410036029e-05,7,300,50,scaffold,99.9938,98.0851,,98.3811,,68,True,2025-11-26 03:14:34,1.0000,0.9975,0.9986,0.9972,1.0000,0.9923,0.8596,0.9111,0.8723,0.8000,0.9960,0.9487,0.9688,0.9894,0.7826,basic
