experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,train_metric,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,train_rmse,train_r2,train_pearson,train_spearman,val_rmse,val_r2,val_pearson,val_spearman,test_rmse,test_r2,test_pearson,test_spearman,features
optuna_trial_4_seed_3,0.0006839540671563521,0.0,32,4,0.03989492832713595,0.09657513456852135,0.08651995318280002,4.049048419133777e-06,4,300,50,scaffold,0.4684,0.8846,,0.9977,,119,True,2025-11-26 11:38:40,0.8189,0.8693,0.9359,0.9554,1.2653,0.7797,0.8851,0.8873,1.4957,0.5751,0.7929,0.8161,basic+phys
optuna_trial_7_seed_3,0.008633332525626957,0.0,64,7,0.5730024374584173,0.011047467712703186,0.32464055082981574,2.1326806725069805e-05,4,300,50,scaffold,0.6757,0.8313,,0.9528,,102,True,2025-11-26 11:50:15,1.0359,0.7910,0.9074,0.9253,1.8230,0.5427,0.8127,0.7978,1.2975,0.6803,0.8290,0.8012,basic
optuna_trial_4_seed_4,0.0006839540671563521,0.0,32,4,0.03989492832713595,0.09657513456852135,0.08651995318280002,4.049048419133777e-06,4,300,50,scaffold,0.7777,0.8175,,1.0697,,68,True,2025-11-26 11:52:22,1.1349,0.8023,0.9268,0.9392,1.5434,-0.0063,0.7477,0.7542,2.2430,0.0445,0.5960,0.8073,basic+phys
optuna_trial_5_seed_0,0.0031584113300901317,0.2,256,10,0.12631569987702848,0.006651077778895803,0.06399810939926649,3.061276882732723e-05,7,300,50,scaffold,0.5348,0.8515,,0.9155,,65,True,2025-11-26 11:56:44,0.8806,0.8673,0.9364,0.9438,1.3020,0.4927,0.7388,0.7027,1.3653,0.6460,0.8192,0.8281,basic+phys
optuna_trial_7_seed_4,0.008633332525626957,0.0,64,7,0.5730024374584173,0.011047467712703186,0.32464055082981574,2.1326806725069805e-05,4,300,50,scaffold,0.8623,0.7376,,1.2010,,70,True,2025-11-26 11:59:15,1.3637,0.7141,0.8613,0.8945,1.3618,0.2166,0.7132,0.7359,1.5715,0.5310,0.7817,0.7580,basic
optuna_trial_5_seed_1,0.0031584113300901317,0.2,256,10,0.12631569987702848,0.006651077778895803,0.06399810939926649,3.061276882732723e-05,7,300,50,scaffold,0.4936,0.7591,,0.9095,,76,True,2025-11-26 12:01:31,0.8123,0.8985,0.9514,0.9563,1.2311,0.3597,0.7414,0.7344,1.3179,0.6701,0.8260,0.8223,basic+phys
optuna_trial_5_seed_2,0.0031584113300901317,0.2,256,10,0.12631569987702848,0.006651077778895803,0.06399810939926649,3.061276882732723e-05,7,300,50,scaffold,0.4272,0.9460,,0.9422,,111,True,2025-11-26 12:08:27,0.7355,0.9025,0.9521,0.9596,1.3533,0.6649,0.8261,0.8285,1.3715,0.6427,0.8145,0.8232,basic+phys
optuna_trial_9_seed_0,0.004746667558619204,0.1,64,7,0.08311660443685055,0.0012783554456173326,0.010743659379099255,1.237800074296377e-05,4,300,50,scaffold,0.6360,0.9167,,0.9674,,72,True,2025-11-26 12:13:42,0.9675,0.8398,0.9321,0.9357,1.4321,0.3862,0.6876,0.6883,1.3353,0.6614,0.8193,0.7935,basic
optuna_trial_5_seed_3,0.0031584113300901317,0.2,256,10,0.12631569987702848,0.006651077778895803,0.06399810939926649,3.061276882732723e-05,7,300,50,scaffold,0.4433,0.8564,,0.9787,,110,True,2025-11-26 12:15:15,0.7386,0.8936,0.9484,0.9539,1.2899,0.7711,0.8862,0.8847,1.4241,0.6148,0.8072,0.8137,basic+phys
optuna_trial_5_seed_4,0.0031584113300901317,0.2,256,10,0.12631569987702848,0.006651077778895803,0.06399810939926649,3.061276882732723e-05,7,300,50,scaffold,0.4486,0.7475,,0.9287,,96,True,2025-11-26 12:20:52,0.7631,0.9108,0.9555,0.9605,1.2313,0.3595,0.7368,0.7095,1.3156,0.6713,0.8267,0.8143,basic+phys
optuna_trial_7_seed_0,0.0019430356401789434,0.2,512,4,0.03946851217752212,0.046078545741581545,0.7093789393341131,1.0439963894793715e-06,5,300,50,scaffold,0.5161,0.8377,,1.0075,,59,True,2025-11-26 12:23:57,0.8399,0.8793,0.9392,0.9441,1.1724,0.5886,0.7867,0.7326,1.6390,0.4898,0.7615,0.8115,basic+phys
optuna_trial_9_seed_1,0.004746667558619204,0.1,64,7,0.08311660443685055,0.0012783554456173326,0.010743659379099255,1.237800074296377e-05,4,300,50,scaffold,0.6146,0.7649,,0.9634,,87,True,2025-11-26 12:24:10,1.0328,0.8363,0.9208,0.9389,1.1338,0.4569,0.7466,0.7499,1.3326,0.6627,0.8211,0.8094,basic
optuna_trial_7_seed_1,0.0019430356401789434,0.2,512,4,0.03946851217752212,0.046078545741581545,0.7093789393341131,1.0439963894793715e-06,5,300,50,scaffold,0.5118,0.8524,,0.9283,,80,True,2025-11-26 12:27:25,0.8252,0.8955,0.9473,0.9530,1.3003,0.2857,0.7551,0.7527,1.4022,0.6266,0.8145,0.8238,basic+phys
optuna_trial_7_seed_2,0.0019430356401789434,0.2,512,4,0.03946851217752212,0.046078545741581545,0.7093789393341131,1.0439963894793715e-06,5,300,50,scaffold,0.4656,0.9370,,0.8978,,113,True,2025-11-26 12:32:18,0.7635,0.8947,0.9494,0.9549,1.3163,0.6829,0.8395,0.8417,1.3671,0.6451,0.8153,0.8350,basic+phys
optuna_trial_9_seed_2,0.004746667558619204,0.1,64,7,0.08311660443685055,0.0012783554456173326,0.010743659379099255,1.237800074296377e-05,4,300,50,scaffold,0.4960,0.9060,,0.9644,,93,True,2025-11-26 12:35:13,0.8015,0.8842,0.9411,0.9460,1.3035,0.6891,0.8347,0.8287,1.3292,0.6645,0.8211,0.8001,basic
optuna_trial_7_seed_3,0.0019430356401789434,0.2,512,4,0.03946851217752212,0.046078545741581545,0.7093789393341131,1.0439963894793715e-06,5,300,50,scaffold,0.4049,0.8789,,0.9160,,150,True,2025-11-26 12:38:42,0.6984,0.9052,0.9536,0.9609,1.2663,0.7794,0.8924,0.8955,1.4249,0.6144,0.7988,0.8259,basic+phys
optuna_trial_7_seed_4,0.0019430356401789434,0.2,512,4,0.03946851217752212,0.046078545741581545,0.7093789393341131,1.0439963894793715e-06,5,300,50,scaffold,0.4771,0.8301,,0.9183,,98,True,2025-11-26 12:42:55,0.7761,0.9077,0.9536,0.9576,1.2542,0.3354,0.7581,0.7645,1.3099,0.6741,0.8309,0.8268,basic+phys
