experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp
2018,0.0001,0.0,32,7,1.0,1.0,0.1,0.0001,5,300,50,scaffold,77.6946,,81.6741,,74,True,2025-11-09 22:35:38
2019,0.0001,0.0,32,7,1.0,1.0,1.0,0.0,5,300,50,scaffold,78.6510,,83.7692,,52,True,2025-11-09 22:35:42
2016,0.0001,0.0,32,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,82.0193,,83.9978,,107,True,2025-11-09 22:35:50
2021,0.0001,0.0,32,7,1.0,0.1,0.1,0.0,5,300,50,scaffold,77.5865,,76.8039,,52,True,2025-11-09 22:37:54
2020,0.0001,0.0,32,7,1.0,1.0,1.0,0.0001,5,300,50,scaffold,81.1793,,80.7829,,131,True,2025-11-09 22:39:22
2022,0.0001,0.0,32,7,1.0,0.1,0.1,0.0001,5,300,50,scaffold,81.6700,,82.0728,,96,True,2025-11-09 22:39:41
2023,0.0001,0.0,32,7,1.0,0.1,1.0,0.0,5,300,50,scaffold,82.8842,,84.7581,,103,True,2025-11-09 22:40:09
2024,0.0001,0.0,32,7,1.0,0.1,1.0,0.0001,5,300,50,scaffold,79.3746,,81.2285,,92,True,2025-11-09 22:41:51
2026,0.0001,0.0,32,7,1.0,0.01,0.1,0.0001,5,300,50,scaffold,80.4308,,75.1505,,52,True,2025-11-09 22:41:57
2025,0.0001,0.0,32,7,1.0,0.01,0.1,0.0,5,300,50,scaffold,80.7884,,83.1477,,80,True,2025-11-09 22:42:52
2027,0.0001,0.0,32,7,1.0,0.01,1.0,0.0,5,300,50,scaffold,80.6554,,76.3700,,91,True,2025-11-09 22:44:02
2029,0.0001,0.0,32,7,0.1,1.0,0.1,0.0,5,300,50,scaffold,78.2102,,76.9172,,71,True,2025-11-09 22:44:59
2030,0.0001,0.0,32,7,0.1,1.0,0.1,0.0001,5,300,50,scaffold,79.3746,,73.7277,,56,True,2025-11-09 22:45:20
2028,0.0001,0.0,32,7,1.0,0.01,1.0,0.0001,5,300,50,scaffold,83.5163,,84.7620,,120,True,2025-11-09 22:47:08
2033,0.0001,0.0,32,7,0.1,0.1,0.1,0.0,5,300,50,scaffold,79.6740,,79.2683,,64,True,2025-11-09 22:48:08
2031,0.0001,0.0,32,7,0.1,1.0,1.0,0.0,5,300,50,scaffold,81.4205,,82.1529,,110,True,2025-11-09 22:48:50
2035,0.0001,0.0,32,7,0.1,0.1,1.0,0.0,5,300,50,scaffold,81.6534,,77.7537,,52,True,2025-11-09 22:50:24
2032,0.0001,0.0,32,7,0.1,1.0,1.0,0.0001,5,300,50,scaffold,81.4039,,80.0246,,165,True,2025-11-09 22:51:53
2036,0.0001,0.0,32,7,0.1,0.1,1.0,0.0001,5,300,50,scaffold,80.6554,,80.7301,,80,True,2025-11-09 22:52:16
2034,0.0001,0.0,32,7,0.1,0.1,0.1,0.0001,5,300,50,scaffold,79.6407,,80.1282,,133,True,2025-11-09 22:52:43
2040,0.0001,0.0,32,7,0.1,0.01,1.0,0.0001,5,300,50,scaffold,82.2023,,80.9764,,52,True,2025-11-09 22:54:58
2039,0.0001,0.0,32,7,0.1,0.01,1.0,0.0,5,300,50,scaffold,77.9607,,80.7477,,80,True,2025-11-09 22:55:44
2037,0.0001,0.0,32,7,0.1,0.01,0.1,0.0,5,300,50,scaffold,78.2435,,80.5034,,134,True,2025-11-09 22:56:06
2038,0.0001,0.0,32,7,0.1,0.01,0.1,0.0001,5,300,50,scaffold,82.0276,,81.1816,,107,True,2025-11-09 22:56:26
2042,0.0001,0.0,32,7,0.01,1.0,0.1,0.0001,5,300,50,scaffold,77.1208,,81.7230,,52,True,2025-11-09 22:58:01
