experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp
93,0.0001,0.0,32,7,0.1,0.01,0.1,0.0,5,300,50,scaffold,84.0563,,59.8114,,99,True,2025-11-08 05:48:26
95,0.0001,0.0,32,7,0.1,0.01,1.0,0.0,5,300,50,scaffold,81.3064,,53.5548,,79,True,2025-11-08 05:49:18
96,0.0001,0.0,32,7,0.1,0.01,1.0,0.0001,5,300,50,scaffold,82.7054,,56.6134,,88,True,2025-11-08 05:53:30
100,0.0001,0.0,32,7,0.01,1.0,1.0,0.0001,5,300,50,scaffold,81.0096,,75.9594,,56,True,2025-11-08 05:59:55
97,0.0001,0.0,32,7,0.01,1.0,0.1,0.0,5,300,50,scaffold,81.8958,,61.9279,,114,True,2025-11-08 05:59:56
99,0.0001,0.0,32,7,0.01,1.0,1.0,0.0,5,300,50,scaffold,81.8073,,66.2961,,107,True,2025-11-08 06:01:19
98,0.0001,0.0,32,7,0.01,1.0,0.1,0.0001,5,300,50,scaffold,81.0746,,61.2958,,123,True,2025-11-08 06:02:18
102,0.0001,0.0,32,7,0.01,0.1,0.1,0.0001,5,300,50,scaffold,82.1272,,71.9110,,79,True,2025-11-08 06:08:55
101,0.0001,0.0,32,7,0.01,0.1,0.1,0.0,5,300,50,scaffold,81.8342,,60.6884,,117,True,2025-11-08 06:13:19
104,0.0001,0.0,32,7,0.01,0.1,1.0,0.0001,5,300,50,scaffold,81.7930,,57.3679,,107,True,2025-11-08 06:14:16
103,0.0001,0.0,32,7,0.01,0.1,1.0,0.0,5,300,50,scaffold,81.6991,,54.8944,,122,True,2025-11-08 06:15:01
105,0.0001,0.0,32,7,0.01,0.01,0.1,0.0,5,300,50,scaffold,82.0768,,75.9554,,69,True,2025-11-08 06:16:36
109,0.0001,0.0,512,3,1.0,1.0,0.1,0.0,5,300,50,scaffold,79.0250,,72.0561,,65,True,2025-11-08 06:18:21
110,0.0001,0.0,512,3,1.0,1.0,0.1,0.0001,5,300,50,scaffold,78.7066,,74.6027,,103,True,2025-11-08 06:21:05
111,0.0001,0.0,512,3,1.0,1.0,1.0,0.0,5,300,50,scaffold,78.8976,,76.0045,,106,True,2025-11-08 06:23:53
106,0.0001,0.0,32,7,0.01,0.01,0.1,0.0001,5,300,50,scaffold,83.0488,,62.7234,,107,True,2025-11-08 06:25:30
112,0.0001,0.0,512,3,1.0,1.0,1.0,0.0001,5,300,50,scaffold,78.6500,,75.9785,,74,True,2025-11-08 06:25:54
108,0.0001,0.0,32,7,0.01,0.01,1.0,0.0001,5,300,50,scaffold,83.1859,,69.0048,,99,True,2025-11-08 06:26:17
107,0.0001,0.0,32,7,0.01,0.01,1.0,0.0,5,300,50,scaffold,82.0332,,64.1116,,107,True,2025-11-08 06:26:20
113,0.0001,0.0,512,3,1.0,0.1,0.1,0.0,5,300,50,scaffold,78.9900,,69.0377,,68,True,2025-11-08 06:27:23
115,0.0001,0.0,512,3,1.0,0.1,1.0,0.0,5,300,50,scaffold,78.5118,,63.7301,,61,True,2025-11-08 06:27:58
