experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0878,1e-05,0.1,512,7,0.01,0.01,0.1,1e-05,5,300,50,scaffold,85.1934,,85.5618,,500,False,2025-11-20 00:27:39,0.5709,0.2167,0.3006,0.9977,0.0582,0.5916,0.2582,0.3320,1.0000,0.0906
exp_0879,1e-05,0.1,512,7,0.1,0.1,1.0,0.0001,5,300,50,scaffold,83.8561,,85.0192,,500,False,2025-11-20 00:31:18,0.5737,0.1771,0.2908,1.0000,0.0101,0.5741,0.1874,0.3121,1.0000,0.0037
exp_0881,0.001,0.0,32,3,1.0,0.01,1.0,0.0,5,300,50,scaffold,83.4128,,59.1309,,51,True,2025-11-20 00:33:36,0.2191,0.1687,0.2887,1.0000,0.0000,0.1909,0.1843,0.3113,1.0000,0.0000
exp_0880,1e-05,0.3,512,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,82.4448,,83.8191,,500,False,2025-11-20 00:33:45,0.5605,0.1691,0.2888,1.0000,0.0005,0.5646,0.1843,0.3113,1.0000,0.0000
exp_0885,0.001,0.0,512,3,0.01,1.0,0.1,1e-05,5,300,50,scaffold,85.8503,,83.3028,,65,True,2025-11-20 00:36:36,0.5588,0.1687,0.2887,1.0000,0.0000,0.6096,0.1843,0.3113,1.0000,0.0000
exp_0882,0.0001,0.0,32,7,1.0,1.0,1.0,0.0001,5,300,50,scaffold,83.5087,,78.4959,,59,True,2025-11-20 00:39:25,0.4075,0.1687,0.2887,1.0000,0.0000,0.4301,0.1843,0.3113,1.0000,0.0000
exp_0883,0.001,0.3,32,7,1.0,0.01,0.1,1e-05,5,300,50,scaffold,83.0227,,41.5944,,51,True,2025-11-20 00:42:13,0.1369,0.1687,0.2887,1.0000,0.0000,0.1692,0.1843,0.3113,1.0000,0.0000
exp_0884,0.001,0.1,32,3,1.0,0.1,0.1,0.0,5,300,50,scaffold,83.1117,,61.0349,,51,True,2025-11-20 00:45:26,0.2182,0.1687,0.2887,1.0000,0.0000,0.2038,0.1843,0.3113,1.0000,0.0000
exp_0886,0.0001,0.1,32,3,0.1,0.1,0.1,0.0001,5,300,50,scaffold,82.2544,,79.7672,,58,True,2025-11-20 00:48:16,0.4414,0.1687,0.2887,1.0000,0.0000,0.4404,0.1843,0.3113,1.0000,0.0000
exp_0889,0.0001,0.1,32,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,82.8487,,75.6802,,57,True,2025-11-20 00:57:56,0.4267,0.1687,0.2887,1.0000,0.0000,0.4540,0.1843,0.3113,1.0000,0.0000
exp_0887,1e-05,0.3,32,5,0.1,1.0,1.0,0.0,5,300,50,scaffold,83.1113,,84.4021,,121,True,2025-11-20 01:03:06,0.5668,0.1687,0.2887,1.0000,0.0000,0.5742,0.1843,0.3113,1.0000,0.0000
exp_0888,1e-05,0.1,512,7,1.0,0.01,1.0,0.0,5,300,50,scaffold,84.5228,,85.2892,,500,False,2025-11-20 01:04:48,0.5568,0.2262,0.3027,0.9955,0.0701,0.5753,0.2711,0.3359,1.0000,0.1064
exp_0891,0.0001,0.0,512,3,0.1,0.01,0.1,1e-05,5,300,50,scaffold,85.7089,,84.9133,,239,True,2025-11-20 01:10:48,0.5795,0.1725,0.2896,1.0000,0.0046,0.6274,0.1942,0.3139,1.0000,0.0121
exp_0890,1e-05,0.3,512,7,0.01,1.0,0.1,0.0001,5,300,50,scaffold,83.6906,,84.8920,,500,False,2025-11-20 01:11:44,0.5655,0.1778,0.2910,1.0000,0.0110,0.5640,0.1858,0.3117,1.0000,0.0019
exp_0895,0.001,0.3,512,7,1.0,0.01,0.1,1e-05,5,300,50,scaffold,84.5578,,83.5418,,59,True,2025-11-20 01:14:26,0.4974,0.1687,0.2887,1.0000,0.0000,0.4907,0.1843,0.3113,1.0000,0.0000
exp_0893,0.0001,0.1,32,5,1.0,1.0,0.1,1e-05,5,300,50,scaffold,82.9589,,81.3912,,61,True,2025-11-20 01:16:41,0.5085,0.1687,0.2887,1.0000,0.0000,0.4825,0.1843,0.3113,1.0000,0.0000
exp_0892,1e-05,0.1,512,5,0.1,1.0,0.1,1e-05,5,300,50,scaffold,84.1822,,85.0394,,500,False,2025-11-20 01:25:42,0.5494,0.1881,0.2931,0.9977,0.0238,0.5825,0.2407,0.3268,1.0000,0.0691
exp_0896,0.001,0.1,32,5,0.1,0.1,1.0,0.0,5,300,50,scaffold,84.8506,,58.3844,,61,True,2025-11-20 01:25:56,0.1978,0.1687,0.2887,1.0000,0.0000,0.2010,0.1843,0.3113,1.0000,0.0000
exp_0898,0.0001,0.0,32,7,1.0,0.1,0.1,0.0001,5,300,50,scaffold,83.3970,,80.7227,,59,True,2025-11-20 01:36:55,0.4673,0.1687,0.2887,1.0000,0.0000,0.4491,0.1843,0.3113,1.0000,0.0000
exp_0897,1e-05,0.0,512,3,0.1,1.0,0.1,1e-05,5,300,50,scaffold,85.1726,,85.1237,,500,False,2025-11-20 01:37:38,0.5863,0.1778,0.2910,1.0000,0.0110,0.6181,0.2133,0.3191,1.0000,0.0355
exp_0894,1e-05,0.0,32,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,84.5267,,84.2940,,139,True,2025-11-20 01:40:47,0.5177,0.1687,0.2887,1.0000,0.0000,0.5136,0.1843,0.3113,1.0000,0.0000
exp_0899,1e-05,0.1,32,3,0.1,0.1,0.1,0.0,5,300,50,scaffold,84.5751,,84.4068,,117,True,2025-11-20 01:49:22,0.5619,0.1687,0.2887,1.0000,0.0000,0.6044,0.1843,0.3113,1.0000,0.0000
exp_0900,1e-05,0.1,32,5,0.01,0.1,0.1,0.0001,5,300,50,scaffold,83.0982,,82.7730,,121,True,2025-11-20 02:02:17,0.5486,0.1687,0.2887,1.0000,0.0000,0.5596,0.1843,0.3113,1.0000,0.0000
