experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0670,0.001,0.0,32,3,0.01,0.1,1.0,0.0,5,300,50,scaffold,86.2005,,69.8252,,52,True,2025-11-19 15:34:34,0.4451,0.3183,0.4829,1.0000,0.0000,0.4071,0.3350,0.5019,1.0000,0.0000
exp_0672,0.0001,0.3,32,7,1.0,0.01,0.1,0.0,5,300,50,scaffold,87.0134,,81.9674,,54,True,2025-11-19 15:36:56,0.6277,0.3183,0.4829,1.0000,0.0000,0.6116,0.3350,0.5019,1.0000,0.0000
exp_0674,0.0001,0.0,512,7,0.1,1.0,0.1,0.0001,5,300,50,scaffold,86.3301,,85.6348,,124,True,2025-11-19 15:40:22,0.6933,0.3468,0.4933,0.9987,0.0424,0.7479,0.3557,0.5091,0.9975,0.0323
exp_0673,0.0001,0.1,32,5,0.1,1.0,1.0,1e-05,5,300,50,scaffold,86.4497,,76.9199,,66,True,2025-11-19 15:45:04,0.5553,0.3183,0.4829,1.0000,0.0000,0.5533,0.3350,0.5019,1.0000,0.0000
exp_0675,0.0001,0.1,512,5,1.0,0.1,0.1,0.0,5,300,50,scaffold,86.4147,,85.2437,,314,True,2025-11-19 15:49:54,0.7069,0.3630,0.4979,0.9922,0.0691,0.7309,0.3631,0.5120,0.9975,0.0435
exp_0671,1e-05,0.0,32,3,0.1,0.1,0.1,0.0,5,300,50,scaffold,86.9590,,85.8261,,139,True,2025-11-19 15:51:22,0.7153,0.3183,0.4829,1.0000,0.0000,0.7619,0.3350,0.5019,1.0000,0.0000
exp_0676,0.001,0.1,32,5,1.0,0.1,0.1,1e-05,5,300,50,scaffold,86.0893,,47.6305,,52,True,2025-11-19 15:51:28,0.2911,0.3183,0.4829,1.0000,0.0000,0.3778,0.3350,0.5019,1.0000,0.0000
exp_0678,0.001,0.0,512,3,1.0,0.01,1.0,0.0001,5,300,50,scaffold,84.1604,,56.8419,,57,True,2025-11-19 15:52:24,0.3507,0.3183,0.4829,1.0000,0.0000,0.4063,0.3350,0.5019,1.0000,0.0000
exp_0677,0.001,0.1,32,7,0.1,0.01,1.0,0.0001,5,300,50,scaffold,86.7640,,66.6348,,51,True,2025-11-19 15:54:19,0.4189,0.3183,0.4829,1.0000,0.0000,0.3863,0.3350,0.5019,1.0000,0.0000
exp_0680,0.001,0.0,32,5,0.01,0.01,0.1,0.0001,5,300,50,scaffold,82.9496,,68.8544,,51,True,2025-11-19 16:01:36,0.4353,0.3183,0.4829,1.0000,0.0000,0.3799,0.3350,0.5019,1.0000,0.0000
exp_0682,0.0001,0.0,32,7,1.0,0.01,0.1,0.0001,5,300,50,scaffold,86.9059,,84.0578,,54,True,2025-11-19 16:03:41,0.6776,0.3183,0.4829,1.0000,0.0000,0.6913,0.3350,0.5019,1.0000,0.0000
exp_0679,1e-05,0.3,512,5,1.0,0.01,1.0,0.0,5,300,50,scaffold,85.6262,,85.0966,,500,False,2025-11-19 16:13:27,0.6904,0.4593,0.5368,0.9844,0.2141,0.7401,0.4012,0.5249,0.9877,0.1057
exp_0684,0.001,0.0,32,3,1.0,0.1,1.0,0.0,5,300,50,scaffold,85.3409,,66.6044,,56,True,2025-11-19 16:13:30,0.4276,0.3183,0.4829,1.0000,0.0000,0.4385,0.3350,0.5019,1.0000,0.0000
exp_0681,1e-05,0.3,512,5,0.1,1.0,1.0,0.0001,5,300,50,scaffold,83.1789,,83.1089,,500,False,2025-11-19 16:14:47,0.6501,0.3869,0.5088,0.9974,0.1019,0.7002,0.3780,0.5179,0.9975,0.0659
exp_0686,0.0001,0.0,512,7,0.1,0.1,0.1,1e-05,5,300,50,scaffold,88.0777,,87.1871,,138,True,2025-11-19 16:19:42,0.7304,0.4287,0.5238,0.9870,0.1680,0.7788,0.3921,0.5212,0.9877,0.0920
exp_0688,0.001,0.1,512,7,1.0,0.01,1.0,0.0,5,300,50,scaffold,88.7859,,87.4020,,89,True,2025-11-19 16:23:42,0.7322,0.3299,0.4869,0.9987,0.0176,0.7764,0.3391,0.5028,0.9975,0.0075
exp_0683,0.0001,0.3,512,3,0.01,0.01,1.0,0.0,5,300,50,scaffold,86.9646,,86.8051,,483,True,2025-11-19 16:25:15,0.7321,0.3464,0.4931,0.9987,0.0418,0.7571,0.3490,0.5060,0.9951,0.0236
exp_0687,0.0001,0.3,32,5,0.1,0.1,0.1,1e-05,5,300,50,scaffold,85.5761,,78.0647,,63,True,2025-11-19 16:26:06,0.5660,0.3183,0.4829,1.0000,0.0000,0.5743,0.3350,0.5019,1.0000,0.0000
exp_0689,0.001,0.3,512,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,88.0456,,87.1235,,116,True,2025-11-19 16:29:06,0.7464,0.3311,0.4873,0.9987,0.0194,0.7718,0.3424,0.5041,0.9975,0.0124
exp_0685,1e-05,0.0,32,7,0.01,0.1,1.0,0.0001,5,300,50,scaffold,87.4674,,86.6626,,125,True,2025-11-19 16:34:59,0.7134,0.3183,0.4829,1.0000,0.0000,0.7447,0.3350,0.5019,1.0000,0.0000
exp_0690,0.0001,0.1,512,3,1.0,0.01,0.1,0.0,5,300,50,scaffold,86.7370,,86.6687,,329,True,2025-11-19 16:42:26,0.7314,0.3551,0.4964,0.9987,0.0546,0.7639,0.3507,0.5066,0.9951,0.0261
exp_0694,0.001,0.0,512,7,0.01,0.1,1.0,0.0001,5,300,50,scaffold,86.8752,,81.1030,,56,True,2025-11-19 16:45:53,0.6119,0.3200,0.4835,1.0000,0.0024,0.6151,0.3366,0.5025,1.0000,0.0025
exp_0691,1e-05,0.1,512,3,0.1,0.1,1.0,0.0001,5,300,50,scaffold,82.7422,,82.3369,,500,False,2025-11-19 16:50:34,0.6675,0.3398,0.4906,0.9987,0.0321,0.7125,0.3457,0.5047,0.9951,0.0187
exp_0692,0.0001,0.3,512,7,0.1,0.1,0.1,0.0,5,300,50,scaffold,88.6974,,88.0247,,439,True,2025-11-19 16:51:12,0.7539,0.3411,0.4914,1.0000,0.0334,0.7892,0.3474,0.5059,0.9975,0.0199
exp_0695,0.001,0.1,32,5,0.1,0.1,1.0,0.0,5,300,50,scaffold,87.0074,,67.0997,,52,True,2025-11-19 16:56:20,0.4234,0.3183,0.4829,1.0000,0.0000,0.4003,0.3350,0.5019,1.0000,0.0000
exp_0697,0.0001,0.0,512,7,1.0,0.1,1.0,1e-05,5,300,50,scaffold,88.0293,,87.2378,,125,True,2025-11-19 16:56:34,0.7313,0.4399,0.5280,0.9844,0.1856,0.7743,0.3978,0.5236,0.9877,0.1007
exp_0693,1e-05,0.0,512,3,1.0,0.01,0.1,0.0,5,300,50,scaffold,86.9532,,86.2958,,500,False,2025-11-19 16:59:05,0.7224,0.4295,0.5258,0.9935,0.1662,0.7613,0.3879,0.5207,0.9926,0.0833
exp_0700,0.001,0.1,512,7,0.01,1.0,1.0,0.0,5,300,50,scaffold,88.7836,,87.8026,,63,True,2025-11-19 17:01:48,0.7445,0.4022,0.5144,0.9948,0.1255,0.7849,0.3929,0.5228,0.9926,0.0908
exp_0699,0.001,0.3,32,3,1.0,0.1,0.1,0.0001,5,300,50,scaffold,81.8471,,58.5308,,51,True,2025-11-19 17:06:36,0.3486,0.3183,0.4829,1.0000,0.0000,0.2980,0.3350,0.5019,1.0000,0.0000
exp_0698,0.001,0.3,32,7,1.0,1.0,0.1,0.0,5,300,50,scaffold,86.3763,,71.8823,,51,True,2025-11-19 17:07:06,0.4705,0.3183,0.4829,1.0000,0.0000,0.4055,0.3350,0.5019,1.0000,0.0000
exp_0696,1e-05,0.0,32,7,0.01,0.01,0.1,1e-05,5,300,50,scaffold,88.5968,,87.5828,,125,True,2025-11-19 17:13:11,0.7365,0.3183,0.4829,1.0000,0.0000,0.7859,0.3350,0.5019,1.0000,0.0000
