experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
retune_exp069,0.0001,0.0,512,3,1.0,0.01,1.0,0.0,5,300,50,random,70.4072,,67.7350,,100,False,2025-11-17 13:39:29,0.1710,0.1145,0.1543,1.0000,0.0366,0.2335,0.1497,0.2138,1.0000,0.0385
retune_exp070,0.0001,0.3,512,5,0.1,0.1,1.0,0.0001,5,300,50,random,64.7964,,64.6215,,100,False,2025-11-17 13:39:48,0.1830,0.0976,0.1519,1.0000,0.0183,0.1652,0.1156,0.2073,1.0000,0.0000
retune_exp072,0.001,0.3,512,3,0.1,1.0,1.0,0.0,5,300,50,random,73.8914,,64.7817,,80,True,2025-11-17 13:40:06,0.1712,0.0842,0.1500,1.0000,0.0037,0.2503,0.1224,0.2086,1.0000,0.0077
retune_exp071,0.001,0.0,512,5,0.01,1.0,0.1,0.0,5,300,50,random,73.1674,,63.7515,,100,False,2025-11-17 13:40:58,0.1822,0.1212,0.1553,1.0000,0.0440,0.2559,0.1429,0.2125,1.0000,0.0308
retune_exp073,0.001,0.0,512,3,0.01,1.0,1.0,0.0,5,300,50,random,74.7964,,68.8645,,58,True,2025-11-17 13:42:19,0.1871,0.1380,0.1579,1.0000,0.0623,0.2502,0.1361,0.2112,1.0000,0.0231
retune_exp075,0.001,0.3,512,7,1.0,0.01,1.0,0.0001,5,300,50,random,80.2489,,49.2750,,51,True,2025-11-17 13:42:34,0.0822,0.4108,0.1379,0.5833,0.3956,0.2110,0.1156,0.2073,1.0000,0.0000
retune_exp074,0.0001,0.3,512,3,0.01,0.01,1.0,0.0,5,300,50,random,71.0860,,65.9188,,100,False,2025-11-17 13:44:20,0.1491,0.0808,0.1495,1.0000,0.0000,0.2422,0.1361,0.2112,1.0000,0.0231
retune_exp076,0.0001,0.3,512,3,1.0,0.1,1.0,0.0,5,300,50,random,70.7014,,68.1548,,100,False,2025-11-17 13:45:12,0.1687,0.0909,0.1509,1.0000,0.0110,0.2510,0.1361,0.2112,1.0000,0.0231
retune_exp077,0.0001,0.0,512,7,1.0,0.01,1.0,0.0001,5,300,50,random,80.9502,,49.8168,,100,False,2025-11-17 13:46:32,0.0973,0.1111,0.1429,0.9167,0.0403,0.2695,0.1429,0.2125,1.0000,0.0308
retune_exp078,0.0001,0.0,512,3,1.0,1.0,1.0,0.0001,5,300,50,random,69.2760,,67.4832,,100,False,2025-11-17 13:46:45,0.1575,0.0943,0.1514,1.0000,0.0147,0.2257,0.1429,0.2125,1.0000,0.0308
retune_exp079,0.0001,0.0,512,5,0.1,0.1,0.1,0.0001,5,300,50,random,67.0814,,64.0873,,100,False,2025-11-17 13:48:56,0.1632,0.0976,0.1519,1.0000,0.0183,0.1880,0.1293,0.2099,1.0000,0.0154
retune_exp082,0.001,0.3,512,3,0.1,0.1,0.1,0.0001,5,300,50,random,73.6878,,66.7048,,58,True,2025-11-17 13:49:27,0.1590,0.0909,0.1509,1.0000,0.0110,0.2196,0.1224,0.2086,1.0000,0.0077
retune_exp080,0.0001,0.3,512,3,0.1,1.0,0.1,0.0001,5,300,50,random,68.6425,,65.7814,,100,False,2025-11-17 13:49:32,0.1403,0.0842,0.1500,1.0000,0.0037,0.2287,0.1361,0.2112,1.0000,0.0231
retune_exp081,0.0001,0.3,512,3,0.01,0.01,0.1,0.0001,5,300,50,random,70.4072,,65.1175,,100,False,2025-11-17 13:51:06,0.1348,0.0808,0.1495,1.0000,0.0000,0.2220,0.1293,0.2099,1.0000,0.0154
retune_exp084,0.001,0.3,512,5,0.1,0.01,0.1,0.0001,5,300,50,random,68.9367,,65.2930,,82,True,2025-11-17 13:53:03,0.1776,0.0842,0.1500,1.0000,0.0037,0.1803,0.1156,0.2073,1.0000,0.0000
retune_exp083,0.0001,0.0,512,7,1.0,1.0,1.0,0.0001,5,300,50,random,80.9276,,49.8245,,100,False,2025-11-17 13:53:21,0.0985,0.1145,0.1433,0.9167,0.0440,0.2815,0.1429,0.2125,1.0000,0.0308
retune_exp085,0.001,0.0,512,5,0.01,0.1,0.1,0.0001,5,300,50,random,70.9955,,63.6294,,92,True,2025-11-17 13:53:30,0.2160,0.0976,0.1519,1.0000,0.0183,0.2045,0.1224,0.2086,1.0000,0.0077
retune_exp086,0.0001,0.0,512,5,0.1,1.0,0.1,0.0001,5,300,50,random,66.9231,,64.9573,,100,False,2025-11-17 13:55:30,0.1621,0.1077,0.1534,1.0000,0.0293,0.1909,0.1361,0.2112,1.0000,0.0231
retune_exp087,0.0001,0.3,512,3,1.0,1.0,1.0,0.0,5,300,50,random,70.5430,,68.0937,,100,False,2025-11-17 13:57:30,0.1700,0.0909,0.1509,1.0000,0.0110,0.2529,0.1361,0.2112,1.0000,0.0231
retune_exp088,0.0001,0.0,512,7,1.0,1.0,0.1,0.0001,5,300,50,random,80.9276,,49.3590,,100,False,2025-11-17 13:57:46,0.0984,0.1044,0.1419,0.9167,0.0330,0.2770,0.1429,0.2125,1.0000,0.0308
retune_exp089,0.0001,0.3,512,5,0.01,1.0,1.0,0.0001,5,300,50,random,65.2941,,63.5150,,100,False,2025-11-17 13:57:59,0.1381,0.1010,0.1524,1.0000,0.0220,0.1662,0.1224,0.2086,1.0000,0.0077
retune_exp090,0.0001,0.0,512,7,0.01,0.01,1.0,0.0001,5,300,50,random,79.6380,,50.2824,,100,False,2025-11-17 14:00:03,0.0962,0.1212,0.1443,0.9167,0.0513,0.2927,0.1497,0.2138,1.0000,0.0385
retune_exp092,0.001,0.0,512,7,1.0,0.01,0.1,0.0001,5,300,50,random,80.0905,,51.2210,,59,True,2025-11-17 14:00:30,0.1384,0.1010,0.1470,0.9583,0.0256,0.2424,0.1293,0.2099,1.0000,0.0154
retune_exp091,0.0001,0.0,512,3,1.0,0.01,1.0,0.0001,5,300,50,random,69.0724,,66.5064,,100,False,2025-11-17 14:01:57,0.1550,0.1010,0.1524,1.0000,0.0220,0.2217,0.1361,0.2112,1.0000,0.0231
retune_exp093,0.0001,0.0,512,5,0.01,0.1,0.1,0.0001,5,300,50,random,67.6018,,65.6746,,100,False,2025-11-17 14:02:12,0.1503,0.1044,0.1529,1.0000,0.0256,0.1972,0.1361,0.2112,1.0000,0.0231
retune_exp095,0.0001,0.3,512,7,1.0,0.1,0.1,0.0001,5,300,50,random,81.2443,,49.7787,,81,True,2025-11-17 14:03:59,0.0879,0.1953,0.1434,0.8333,0.1392,0.2321,0.1429,0.2125,1.0000,0.0308
retune_exp094,0.0001,0.3,512,5,0.1,0.01,0.1,0.0,5,300,50,random,66.6742,,64.7207,,100,False,2025-11-17 14:04:24,0.1877,0.1077,0.1534,1.0000,0.0293,0.1783,0.1224,0.2086,1.0000,0.0077
retune_exp096,0.0001,0.0,512,5,0.01,1.0,0.1,0.0,5,300,50,random,69.4118,,65.8501,,100,False,2025-11-17 14:06:48,0.1726,0.1212,0.1553,1.0000,0.0440,0.2134,0.1361,0.2112,1.0000,0.0231
retune_exp097,0.0001,0.3,512,3,1.0,1.0,0.1,0.0,5,300,50,random,70.4299,,68.0708,,100,False,2025-11-17 14:06:53,0.1692,0.0909,0.1509,1.0000,0.0110,0.2531,0.1361,0.2112,1.0000,0.0231
retune_exp098,0.0001,0.3,512,3,0.1,1.0,1.0,0.0,5,300,50,random,70.1357,,65.1786,,100,False,2025-11-17 14:08:17,0.1458,0.0875,0.1505,1.0000,0.0073,0.2516,0.1429,0.2125,1.0000,0.0308
retune_exp099,0.001,0.0,512,5,1.0,1.0,0.1,0.0,5,300,50,random,73.2579,,65.3617,,100,False,2025-11-17 14:08:36,0.1839,0.1077,0.1534,1.0000,0.0293,0.2437,0.1361,0.2112,1.0000,0.0231
