experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
retune_exp048,0.001,0.0,512,3,0.01,0.1,1.0,0.0,5,300,50,random,79.1304,,69.6970,,76,True,2025-11-17 19:07:58,0.5050,0.2857,0.3333,0.9091,0.1333,0.5913,0.4643,0.4000,1.0000,0.3478
retune_exp050,0.001,0.0,512,3,0.01,1.0,0.1,0.0001,5,300,50,random,77.3913,,62.1212,,58,True,2025-11-17 19:08:06,0.3854,0.2857,0.3333,0.9091,0.1333,0.5246,0.3214,0.3448,1.0000,0.1739
retune_exp051,0.001,0.3,512,3,0.1,0.01,0.1,0.0,5,300,50,random,78.2609,,72.4242,,88,True,2025-11-17 19:08:42,0.5043,0.3929,0.3704,0.9091,0.2667,0.6158,0.5000,0.4167,1.0000,0.3913
retune_exp053,0.001,0.0,512,3,0.01,0.01,1.0,0.0001,5,300,50,random,77.3913,,61.8182,,57,True,2025-11-17 19:08:56,0.3826,0.3036,0.3390,0.9091,0.1556,0.5217,0.3571,0.3571,1.0000,0.2174
retune_exp052,0.001,0.0,512,3,1.0,0.01,1.0,0.0001,5,300,50,random,74.7826,,66.1616,,70,True,2025-11-17 19:08:56,0.4764,0.3214,0.3448,0.9091,0.1778,0.5389,0.3571,0.3571,1.0000,0.2174
retune_exp054,0.001,0.3,512,7,1.0,0.01,1.0,0.0,5,300,50,random,80.8696,,70.0000,,55,True,2025-11-17 19:09:03,0.4698,0.4107,0.3774,0.9091,0.2889,0.6971,0.4643,0.4000,1.0000,0.3478
retune_exp056,0.001,0.0,512,7,0.01,0.01,1.0,0.0,5,300,50,random,93.0435,,74.2424,,54,True,2025-11-17 19:09:51,0.5016,0.5357,0.4091,0.8182,0.4667,0.6944,0.4286,0.3846,1.0000,0.3043
retune_exp055,0.0001,0.3,512,7,0.1,1.0,1.0,0.0,5,300,50,random,84.3478,,69.2929,,86,True,2025-11-17 19:10:07,0.4933,0.4286,0.3333,0.7273,0.3556,0.7060,0.3929,0.3704,1.0000,0.2609
retune_exp058,0.001,0.3,512,3,0.01,0.1,0.1,0.0001,5,300,50,random,77.3913,,68.1818,,70,True,2025-11-17 19:10:14,0.4875,0.3036,0.3607,1.0000,0.1333,0.5622,0.1786,0.3030,1.0000,0.0000
retune_exp057,0.0001,0.3,512,3,0.01,0.1,0.1,0.0001,5,300,50,random,73.9130,,63.0303,,100,False,2025-11-17 19:10:35,0.4090,0.3036,0.3607,1.0000,0.1333,0.5127,0.3214,0.3448,1.0000,0.1739
retune_exp059,0.001,0.3,512,3,1.0,1.0,0.1,0.0001,5,300,50,random,79.1304,,73.0303,,92,True,2025-11-17 19:11:19,0.5116,0.3214,0.3448,0.9091,0.1778,0.5455,0.3214,0.3448,1.0000,0.1739
retune_exp060,0.001,0.3,512,5,0.1,1.0,0.1,0.0001,5,300,50,random,85.2174,,75.2525,,79,True,2025-11-17 19:11:25,0.4887,0.2857,0.3548,1.0000,0.1111,0.7127,0.3929,0.3704,1.0000,0.2609
retune_exp062,0.001,0.3,512,7,1.0,0.1,1.0,0.0,5,300,50,random,80.0000,,69.6970,,54,True,2025-11-17 19:11:30,0.4594,0.4286,0.3846,0.9091,0.3111,0.6971,0.4643,0.4000,1.0000,0.3478
retune_exp061,0.0001,0.0,512,5,0.1,0.1,1.0,0.0,5,300,50,random,81.7391,,69.2929,,86,True,2025-11-17 19:11:37,0.3087,0.4107,0.4000,1.0000,0.2667,0.6601,0.4643,0.3478,0.8000,0.3913
retune_exp066,0.001,0.0,512,7,1.0,1.0,0.1,0.0,5,300,50,random,93.0435,,72.8283,,54,True,2025-11-17 19:12:33,0.5742,0.5536,0.4186,0.8182,0.4889,0.6944,0.4286,0.3846,1.0000,0.3043
retune_exp064,0.0001,0.3,512,5,0.01,0.01,1.0,0.0,5,300,50,random,82.6087,,67.0707,,77,True,2025-11-17 19:12:41,0.3225,0.4643,0.3750,0.8182,0.3778,0.5714,0.6429,0.4444,0.8000,0.6087
retune_exp065,0.0001,0.3,512,5,0.1,1.0,0.1,0.0001,5,300,50,random,82.6087,,66.5657,,84,True,2025-11-17 19:12:53,0.3210,0.4286,0.3600,0.8182,0.3333,0.5625,0.5714,0.4000,0.8000,0.5217
retune_exp063,0.0001,0.0,512,3,0.1,0.1,0.1,0.0,5,300,50,random,71.3043,,62.3232,,100,False,2025-11-17 19:12:55,0.4082,0.2857,0.3333,0.9091,0.1333,0.4022,0.3929,0.3704,1.0000,0.2609
retune_exp067,0.001,0.3,512,5,0.01,1.0,1.0,0.0001,5,300,50,random,84.3478,,68.6869,,59,True,2025-11-17 19:13:34,0.3665,0.4107,0.3774,0.9091,0.2889,0.7196,0.4286,0.3846,1.0000,0.3043
retune_exp068,0.001,0.3,512,3,0.01,0.1,0.1,0.0,5,300,50,random,78.2609,,67.6768,,67,True,2025-11-17 19:13:49,0.4903,0.2857,0.3333,0.9091,0.1333,0.6122,0.4286,0.3846,1.0000,0.3043
retune_exp069,0.001,0.3,512,7,0.01,0.1,1.0,0.0,5,300,50,random,80.8696,,70.5051,,56,True,2025-11-17 19:13:52,0.4810,0.3571,0.3571,0.9091,0.2222,0.6944,0.4643,0.4000,1.0000,0.3478
