experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0176,1e-05,0.0,32,3,0.01,0.01,0.1,1e-05,5,300,50,scaffold,72.5965,,83.5581,,199,True,2025-11-18 20:40:28,0.9465,0.8128,0.8962,1.0000,0.0256,0.8780,0.8227,0.9027,1.0000,0.0000
exp_0181,1e-05,0.3,32,7,0.1,0.1,0.1,1e-05,5,300,50,scaffold,75.5073,,81.4787,,96,True,2025-11-18 20:41:08,0.9400,0.8571,0.9185,0.9970,0.2692,0.9043,0.8571,0.9192,0.9880,0.2500
exp_0183,0.0001,0.1,32,7,0.01,1.0,1.0,1e-05,5,300,50,scaffold,74.0852,,82.3229,,57,True,2025-11-18 20:43:09,0.9463,0.8103,0.8950,1.0000,0.0128,0.8678,0.8374,0.9101,1.0000,0.0833
exp_0182,0.0001,0.0,512,3,0.1,0.1,1.0,0.0001,5,300,50,scaffold,73.9188,,78.6703,,298,True,2025-11-18 20:43:30,0.9242,0.8128,0.8962,1.0000,0.0256,0.8974,0.8227,0.9027,1.0000,0.0000
exp_0180,1e-05,0.0,32,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,75.9897,,80.9236,,181,True,2025-11-18 20:43:49,0.9321,0.8103,0.8950,1.0000,0.0128,0.9141,0.8227,0.9027,1.0000,0.0000
exp_0186,0.0001,0.0,32,3,0.01,1.0,0.1,1e-05,5,300,50,scaffold,72.1806,,80.8591,,60,True,2025-11-18 20:46:17,0.9338,0.8079,0.8937,1.0000,0.0000,0.8813,0.8227,0.9027,1.0000,0.0000
exp_0184,0.0001,0.0,32,3,0.01,0.1,0.1,1e-05,5,300,50,scaffold,76.5719,,77.8006,,199,True,2025-11-18 20:50:04,0.9258,0.8079,0.8937,1.0000,0.0000,0.8885,0.8227,0.9027,1.0000,0.0000
exp_0185,1e-05,0.1,32,5,0.1,0.01,1.0,0.0,5,300,50,scaffold,76.1061,,81.3731,,163,True,2025-11-18 20:50:29,0.9356,0.8424,0.9109,0.9970,0.1923,0.9019,0.8522,0.9167,0.9880,0.2222
exp_0187,1e-05,0.1,32,7,1.0,1.0,1.0,0.0001,5,300,50,scaffold,74.2848,,81.9067,,178,True,2025-11-18 20:51:54,0.9413,0.8473,0.9134,0.9970,0.2179,0.8900,0.8473,0.9141,0.9880,0.1944
exp_0189,0.001,0.0,32,3,1.0,0.1,1.0,0.0001,5,300,50,scaffold,74.9085,,71.2418,,51,True,2025-11-18 20:52:26,0.9006,0.8079,0.8937,1.0000,0.0000,0.8839,0.8227,0.9027,1.0000,0.0000
