experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0764,0.001,0.3,512,5,0.1,0.01,0.1,1e-05,5,300,50,scaffold,84.0985,,82.3054,,92,True,2025-11-19 18:56:13,0.6872,0.4444,0.5283,0.9767,0.1957,0.6579,0.3939,0.4872,1.0000,0.1489
exp_0760,0.0001,0.1,512,3,0.01,0.01,1.0,0.0001,5,300,50,scaffold,76.0358,,82.1790,,500,False,2025-11-19 18:56:25,0.6588,0.3185,0.4773,0.9767,0.0109,0.5594,0.3030,0.4524,1.0000,0.0213
exp_0765,0.001,0.0,512,7,0.1,1.0,0.1,0.0001,5,300,50,scaffold,87.9059,,80.9656,,109,True,2025-11-19 18:58:16,0.6621,0.3852,0.5030,0.9767,0.1087,0.6766,0.3182,0.4578,1.0000,0.0426
exp_0761,1e-05,0.3,512,3,0.01,0.01,0.1,1e-05,5,300,50,scaffold,61.2542,,70.0961,,500,False,2025-11-19 18:59:19,0.5186,0.5778,0.5512,0.8140,0.4674,0.3940,0.4242,0.4242,0.7368,0.2979
exp_0762,1e-05,0.1,32,7,1.0,0.01,1.0,1e-05,5,300,50,scaffold,88.8018,,79.5121,,314,True,2025-11-19 19:00:12,0.6626,0.3185,0.4831,1.0000,0.0000,0.7377,0.2879,0.4471,1.0000,0.0000
exp_0766,0.0001,0.0,32,3,0.1,0.01,1.0,0.0001,5,300,50,scaffold,72.9003,,78.3241,,144,True,2025-11-19 19:00:36,0.6213,0.3185,0.4831,1.0000,0.0000,0.5070,0.2879,0.4471,1.0000,0.0000
exp_0768,0.001,0.3,512,5,1.0,0.1,1.0,1e-05,5,300,50,scaffold,83.7626,,82.1916,,97,True,2025-11-19 19:01:09,0.6787,0.4444,0.5283,0.9767,0.1957,0.6676,0.3939,0.4872,1.0000,0.1489
exp_0769,0.0001,0.1,32,5,1.0,0.1,1.0,1e-05,5,300,50,scaffold,83.2027,,81.0288,,90,True,2025-11-19 19:02:52,0.6797,0.3185,0.4831,1.0000,0.0000,0.6689,0.2879,0.4471,1.0000,0.0000
exp_0771,0.001,0.0,512,3,0.1,0.1,1.0,1e-05,5,300,50,scaffold,79.0594,,84.2012,,179,True,2025-11-19 19:04:26,0.7054,0.4667,0.5385,0.9767,0.2283,0.6128,0.4091,0.4658,0.8947,0.2128
exp_0770,0.001,0.3,512,3,1.0,1.0,0.1,0.0,5,300,50,scaffold,82.6428,,84.3908,,296,True,2025-11-19 19:05:57,0.7125,0.4296,0.5217,0.9767,0.1739,0.6787,0.3636,0.4750,1.0000,0.1064
exp_0773,0.001,0.3,32,3,1.0,1.0,0.1,1e-05,5,300,50,scaffold,79.9552,,78.7032,,123,True,2025-11-19 19:08:01,0.6417,0.3185,0.4831,1.0000,0.0000,0.6195,0.2879,0.4471,1.0000,0.0000
exp_0775,0.0001,0.3,32,7,0.1,0.01,0.1,0.0,5,300,50,scaffold,88.4658,,81.3953,,114,True,2025-11-19 19:11:20,0.6777,0.3185,0.4831,1.0000,0.0000,0.7127,0.2879,0.4471,1.0000,0.0000
exp_0772,1e-05,0.0,512,3,0.01,0.1,1.0,0.0,5,300,50,scaffold,62.9339,,72.0046,,500,False,2025-11-19 19:12:00,0.5203,0.5778,0.5778,0.9070,0.4239,0.4001,0.5152,0.5152,0.8947,0.3617
exp_0767,1e-05,0.3,32,5,1.0,0.01,1.0,0.0,5,300,50,scaffold,82.7548,,80.0935,,500,False,2025-11-19 19:12:27,0.6710,0.3185,0.4831,1.0000,0.0000,0.6448,0.2879,0.4471,1.0000,0.0000
exp_0776,0.001,0.1,32,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,83.6506,,64.9899,,64,True,2025-11-19 19:13:17,0.4103,0.3185,0.4831,1.0000,0.0000,0.4886,0.2879,0.4471,1.0000,0.0000
exp_0778,0.001,0.1,512,7,0.01,0.1,1.0,0.0,5,300,50,scaffold,86.8981,,82.0652,,80,True,2025-11-19 19:14:01,0.7005,0.4667,0.5385,0.9767,0.2283,0.6733,0.4545,0.5135,1.0000,0.2340
exp_0777,0.0001,0.1,512,7,0.1,0.1,0.1,1e-05,5,300,50,scaffold,85.1064,,81.0415,,244,True,2025-11-19 19:16:36,0.6802,0.4370,0.5250,0.9767,0.1848,0.7032,0.3939,0.4872,1.0000,0.1489
exp_0781,0.001,0.0,32,7,0.1,0.01,0.1,1e-05,5,300,50,scaffold,88.4658,,80.8392,,65,True,2025-11-19 19:18:33,0.6789,0.3481,0.4943,1.0000,0.0435,0.6554,0.3182,0.4578,1.0000,0.0426
exp_0779,0.0001,0.0,512,5,0.01,0.01,1.0,1e-05,5,300,50,scaffold,82.5308,,80.9151,,293,True,2025-11-19 19:18:52,0.6784,0.4222,0.5185,0.9767,0.1630,0.6893,0.4394,0.5067,1.0000,0.2128
exp_0774,1e-05,0.1,32,3,0.01,0.1,0.1,0.0,5,300,50,scaffold,76.2598,,83.2786,,500,False,2025-11-19 19:20:07,0.7346,0.3185,0.4831,1.0000,0.0000,0.6335,0.2879,0.4471,1.0000,0.0000
exp_0782,0.001,0.1,512,5,0.01,0.1,0.1,0.0,5,300,50,scaffold,83.6506,,81.4838,,89,True,2025-11-19 19:20:17,0.7022,0.4963,0.5526,0.9767,0.2717,0.6778,0.4848,0.5143,0.9474,0.2979
exp_0780,1e-05,0.1,32,7,0.01,1.0,0.1,0.0,5,300,50,scaffold,88.5778,,78.0839,,237,True,2025-11-19 19:21:07,0.6453,0.3111,0.4746,0.9767,0.0000,0.7411,0.2879,0.4471,1.0000,0.0000
exp_0783,0.0001,0.3,32,5,1.0,0.1,1.0,1e-05,5,300,50,scaffold,83.4267,,81.0920,,119,True,2025-11-19 19:22:20,0.6934,0.3185,0.4831,1.0000,0.0000,0.6503,0.2879,0.4471,1.0000,0.0000
exp_0786,0.001,0.0,32,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,83.3147,,82.2042,,65,True,2025-11-19 19:23:07,0.7027,0.3481,0.4884,0.9767,0.0543,0.6683,0.3182,0.4578,1.0000,0.0426
exp_0785,0.0001,0.1,512,5,1.0,0.1,1.0,0.0001,5,300,50,scaffold,80.6271,,78.0839,,326,True,2025-11-19 19:26:18,0.6552,0.3185,0.4773,0.9767,0.0109,0.6011,0.3182,0.4578,1.0000,0.0426
exp_0788,0.0001,0.1,512,7,1.0,0.1,1.0,1e-05,5,300,50,scaffold,85.8903,,81.1805,,216,True,2025-11-19 19:27:10,0.6766,0.4222,0.5185,0.9767,0.1630,0.7120,0.4091,0.4935,1.0000,0.1702
exp_0784,1e-05,0.0,32,3,1.0,1.0,1.0,0.0,5,300,50,scaffold,72.6764,,81.6608,,362,True,2025-11-19 19:30:21,0.6957,0.3185,0.4831,1.0000,0.0000,0.5734,0.3030,0.4524,1.0000,0.0213
exp_0790,0.001,0.1,512,3,0.01,0.1,1.0,1e-05,5,300,50,scaffold,80.2912,,84.6815,,184,True,2025-11-19 19:30:40,0.7160,0.4370,0.5250,0.9767,0.1848,0.6208,0.3939,0.4737,0.9474,0.1702
exp_0792,0.001,0.3,512,7,0.1,1.0,1.0,1e-05,5,300,50,scaffold,88.3539,,82.6972,,148,True,2025-11-19 19:33:29,0.7056,0.4667,0.5385,0.9767,0.2283,0.6769,0.3788,0.4810,1.0000,0.1277
exp_0787,1e-05,0.3,32,7,0.01,0.01,0.1,0.0,5,300,50,scaffold,88.4658,,79.4742,,414,True,2025-11-19 19:34:06,0.6606,0.3185,0.4831,1.0000,0.0000,0.7206,0.2879,0.4471,1.0000,0.0000
exp_0789,0.0001,0.0,512,3,0.1,0.1,0.1,0.0001,5,300,50,scaffold,73.3483,,81.3195,,500,False,2025-11-19 19:35:46,0.6519,0.3481,0.4884,0.9767,0.0543,0.5483,0.3333,0.4634,1.0000,0.0638
exp_0791,0.0001,0.3,512,5,1.0,0.1,1.0,1e-05,5,300,50,scaffold,82.9787,,81.1299,,421,True,2025-11-19 19:38:04,0.6763,0.3778,0.5000,0.9767,0.0978,0.7214,0.3939,0.4872,1.0000,0.1489
exp_0796,0.001,0.1,32,3,0.1,1.0,0.1,0.0001,5,300,50,scaffold,74.0202,,67.8589,,64,True,2025-11-19 19:39:59,0.4977,0.3185,0.4831,1.0000,0.0000,0.4475,0.2879,0.4471,1.0000,0.0000
exp_0797,0.001,0.1,512,5,0.1,0.01,0.1,0.0,5,300,50,scaffold,83.3147,,81.7240,,95,True,2025-11-19 19:41:52,0.6999,0.5111,0.5600,0.9767,0.2935,0.6788,0.4697,0.4928,0.8947,0.2979
exp_0793,1e-05,0.0,512,7,0.1,1.0,0.1,1e-05,5,300,50,scaffold,83.2027,,69.1987,,500,False,2025-11-19 19:42:47,0.5273,0.4667,0.5068,0.8605,0.2826,0.6730,0.5152,0.5294,0.9474,0.3404
exp_0794,0.0001,0.3,512,3,0.01,0.01,0.1,0.0001,5,300,50,scaffold,73.6842,,81.7366,,500,False,2025-11-19 19:43:17,0.6795,0.3185,0.4831,1.0000,0.0000,0.5600,0.3030,0.4524,1.0000,0.0213
exp_0799,0.001,0.0,512,5,1.0,0.01,0.1,1e-05,5,300,50,scaffold,83.7626,,82.3559,,93,True,2025-11-19 19:44:36,0.7192,0.4889,0.5490,0.9767,0.2609,0.6788,0.4394,0.4932,0.9474,0.2340
exp_0795,1e-05,0.1,512,5,0.1,0.01,0.1,0.0001,5,300,50,scaffold,59.4625,,45.9808,,500,False,2025-11-19 19:44:58,0.3319,0.3333,0.4578,0.8837,0.0761,0.3624,0.3788,0.4384,0.8421,0.1915
exp_0800,0.001,0.1,32,5,1.0,0.1,0.1,1e-05,5,300,50,scaffold,85.6663,,80.8140,,99,True,2025-11-19 19:46:09,0.6962,0.3185,0.4831,1.0000,0.0000,0.6748,0.2879,0.4471,1.0000,0.0000
exp_0798,0.0001,0.0,32,7,0.1,0.1,0.1,1e-05,5,300,50,scaffold,88.5778,,81.3322,,202,True,2025-11-19 19:47:26,0.6869,0.3481,0.4884,0.9767,0.0543,0.6904,0.3182,0.4578,1.0000,0.0426
