experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0982,0.001,0.0,512,7,0.1,0.01,1.0,0.0001,5,300,50,scaffold,53.2967,,53.1193,,76,True,2025-11-20 02:39:51,0.6041,0.5852,0.7383,1.0000,0.0000,0.6301,0.5821,0.7358,1.0000,0.0000
exp_0976,0.0001,0.1,32,3,0.1,0.1,0.1,0.0,5,300,50,scaffold,63.2784,,58.9286,,195,True,2025-11-20 02:40:25,0.6356,0.5852,0.7383,1.0000,0.0000,0.7141,0.5821,0.7358,1.0000,0.0000
exp_0979,1e-05,0.1,32,7,0.1,0.01,1.0,0.0,5,300,50,scaffold,52.1062,,56.0127,,211,True,2025-11-20 02:41:17,0.5950,0.5852,0.7383,1.0000,0.0000,0.6020,0.5821,0.7358,1.0000,0.0000
exp_0984,0.001,0.1,512,7,0.01,0.1,0.1,1e-05,5,300,50,scaffold,55.7692,,54.8373,,96,True,2025-11-20 02:41:42,0.6208,0.6296,0.7549,0.9747,0.1429,0.6281,0.5672,0.7238,0.9744,0.0000
exp_0985,1e-05,0.3,512,3,0.01,0.01,0.1,0.0,5,300,50,scaffold,60.7143,,54.7920,,106,True,2025-11-20 02:42:28,0.6261,0.4889,0.4202,0.3165,0.7321,0.6973,0.5522,0.5000,0.3846,0.7857
exp_0983,0.001,0.3,32,7,1.0,0.01,1.0,0.0,5,300,50,scaffold,53.2051,,56.3517,,145,True,2025-11-20 02:43:24,0.5993,0.5852,0.7383,1.0000,0.0000,0.5933,0.5821,0.7358,1.0000,0.0000
exp_0987,1e-05,0.3,32,7,1.0,0.01,0.1,1e-05,5,300,50,scaffold,51.0989,,55.1311,,75,True,2025-11-20 02:43:56,0.5881,0.6296,0.7573,0.9873,0.1250,0.5809,0.5821,0.7308,0.9744,0.0357
exp_0988,0.001,0.1,32,7,0.01,1.0,1.0,0.0001,5,300,50,scaffold,54.4872,,54.2835,,54,True,2025-11-20 02:44:08,0.5765,0.5852,0.7383,1.0000,0.0000,0.5674,0.5821,0.7358,1.0000,0.0000
exp_0989,1e-05,0.3,512,7,0.01,0.01,0.1,1e-05,5,300,50,scaffold,46.2454,,54.5660,,71,True,2025-11-20 02:44:51,0.5874,0.5926,0.6584,0.6709,0.4821,0.5419,0.5522,0.6512,0.7179,0.3214
exp_0990,0.001,0.1,512,5,0.01,0.1,0.1,0.0,5,300,50,scaffold,58.6996,,56.8716,,65,True,2025-11-20 02:45:18,0.6797,0.6296,0.7525,0.9620,0.1607,0.7118,0.5821,0.7308,0.9744,0.0357
